transaction_id,date,merchant_raw,description,amount,transaction_type,payment_method,category,subcategory
TXN_C_002396,2025-04-16 05:53:00,CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories,19032.51,debit,Credit Card,EXPENSE,Shopping
TXN_C_002397,2025-10-25 18:11:00,SWIGGY*BANGALORE RESTAURANT,Food delivery dinner order biryani,1331.08,debit,Debit Card,EXPENSE,Food
TXN_C_002398,2025-06-15 06:49:00,POS RAZORPAY MERCHANT SETTLEMENT,Freelance software contract invoice,46750.4,credit,UPI,INCOME,Freelance
TXN_C_002399,2025-05-15 05:25:00,AMAZON PRIME INDIA MEMBERSHIP,Prime video and free fast shipping sub,668.55,debit,UPI,EXPENSE,Subscriptions
TXN_C_002400,2025-06-04 21:40:00,PAYTM*SPOTIFY INDIA PREMIUM MUSIC,Individual music streaming monthly subscription ref:41117,176.46,debit,Paytm,EXPENSE,Subscriptions
TXN_C_002401,2025-01-14 12:38:00,BHARATPE-AMAZON SELLER SERVICES IN,Online electronics apparel kitchenware,10753.81,debit,UPI,EXPENSE,Shopping
TXN_C_002402,2025-05-13 19:33:00,HDFC BANK FD INTEREST CR,Quarterly fixed deposit interest payout,528.88,credit,Bank Credit,INCOME,Interest
TXN_C_002403,2025-12-22 21:52:00,RAZORPAY*RAPIDO BIKE TAXI RIDE,Quick metro station last-mile commute ref:17117,164.01,debit,UPI,EXPENSE,Transport
TXN_C_002404,2025-07-17 20:24:00,NYKAA E-RETAIL BEAUTY STORE,Skincare grooming perfumes and cosmetics,5133.49,debit,Credit Card,EXPENSE,Shopping
TXN_C_002405,2025-10-25 23:42:00,UPI-OPENAI CHATGPT PLUS SUB,Monthly AI assistant subscription in INR ref:95261,2032.91,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_002406,2025-02-28 15:03:00,SMAASH ENTERTAINMENT BOWLING DELHI,Weekend arcade gaming and bowling,2846.66,debit,UPI,EXPENSE,Entertainment
TXN_C_002407,2025-01-17 16:40:00,DELHI METRO DMRC CARD RECHARGE,Subway smart card automated reload ref:77263,703.28,debit,UPI,EXPENSE,Transport
TXN_C_002408,2025-03-31 20:55:00,POS BIGBASKET SUPERMARKET ORDER,Monthly household monthly grocery order,4816.95,debit,Credit Card,EXPENSE,Groceries
TXN_C_002409,2025-03-17 16:32:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,586.58,transfer,Debit Card,TRANSFER,Other Transfer
TXN_C_002410,2025-08-05 18:43:00,BILLDESK-HPCL PETROL OUTLET PUNE,Diesel fuel refill for SUV ref:64912,4429.27,debit,Credit Card,EXPENSE,Fuel
TXN_C_002411,2025-08-30 12:25:00,OPENAI CHATGPT PLUS SUB,Monthly AI assistant subscription in INR,1727.17,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_002412,2025-03-03 14:03:00,SWIGGY*BANGALORE RESTAURANT,Food delivery dinner order biryani,472.93,debit,Debit Card,EXPENSE,Food
TXN_C_002413,2025-05-24 08:13:00,TATA POWER DDL BILL PAY,Monthly residential power consumption,5876.52,debit,Net Banking,EXPENSE,Bills & Utilities
TXN_C_002414,2025-09-06 00:05:00,POS RAZORPAY MERCHANT SETTLEMENT,Freelance software contract invoice,55319.42,credit,UPI,INCOME,Freelance
TXN_C_002415,2025-04-21 13:38:00,BESCOM ELECTRICITY BILL MUMBAI,Monthly home electricity utility power bill ref:96196,4921.45,debit,UPI,EXPENSE,Bills & Utilities
TXN_C_002416,2025-04-04 17:58:00,SBI ATM CASH WITHDRAWAL DELHI,ATM machine currency cash withdrawal,2862.12,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_002417,2025-11-09 12:41:00,IHMCL FASTAG TOLL PLAZA,National highway automated toll deduction,111.16,debit,FASTag Wallet,EXPENSE,Transport
TXN_C_002418,2025-07-01 07:44:00,RAZORPAY*UPWORK FOREX INWARD REMITTANCE PUNE,Freelance UI/UX design project fee ref:50414,10395.63,credit,Bank Transfer,INCOME,Freelance
TXN_C_002419,2025-05-23 21:01:00,FIVERR GIG PAYOUT RAZORPAY STORE,Web development consulting payment,35934.26,credit,UPI,INCOME,Freelance
TXN_C_002420,2025-09-13 07:33:00,DELHI METRO DMRC CARD RECHARGE MUMBAI,Subway smart card automated reload ref:84705,561.42,debit,Debit Card,EXPENSE,Transport
TXN_C_002421,2025-04-29 13:02:00,STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee ref:35897,922.51,debit,Credit Card,EXPENSE,Food
TXN_C_002422,2025-05-26 18:04:00,ACCENTURE INDIA PAYROLL DIRECT,Monthly net salary credit,153432.62,credit,Direct Deposit,INCOME,Salary
TXN_C_002423,2025-12-08 05:08:00,CRY CHILD RIGHTS CHARITY,Monthly child welfare education donation,2760.7,debit,Auto Debit,EXPENSE,Gifts & Donations
TXN_C_002424,2025-07-16 13:25:00,CRED-BHARAT PETROLEUM BPCL BUNKER HYD,Automobile unleaded petrol fillup,2079.65,debit,Credit Card,EXPENSE,Fuel
TXN_C_002425,2025-06-26 12:39:00,NYKAA E-RETAIL BEAUTY,Skincare grooming perfumes and cosmetics,1405.18,debit,UPI,EXPENSE,Shopping
TXN_C_002426,2025-04-21 10:48:00,KITE ZERODHA EQUITY BUY,Stocks portfolio investment purchase,28311.76,transfer,Net Banking,TRANSFER,Investment
TXN_C_002427,2025-07-10 13:00:00,CRED CASHBACK REWARD TO BANK,Credit card bill payment cashback reward,935.83,credit,Statement Credit,INCOME,Other Income
TXN_C_002428,2025-02-18 10:12:00,POS SBI ATM CASH WITHDRAWAL NOIDA,ATM machine currency cash withdrawal,8224.44,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_002429,2025-01-26 20:42:00,POS CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories ref:18716,13884.17,debit,UPI,EXPENSE,Shopping
TXN_C_002430,2025-11-30 21:14:00,GROWW MUTUAL FUND SIP AUTO BANGALORE,Monthly index fund SIP investment deduction,8319.03,transfer,Auto Debit,TRANSFER,Investment
TXN_C_002431,2025-09-22 18:31:00,STEAM GAMES INDIA VALVE,Digital video game download purchase ref:25493,459.06,debit,UPI,EXPENSE,Entertainment
TXN_C_002432,2025-11-10 17:27:00,PHONEPE P2P UPI TRANSFER,Split dinner bill with friend UPI payment,262.54,transfer,UPI,TRANSFER,Bank Transfer
TXN_C_002433,2025-11-29 04:03:00,POS PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,4863.29,transfer,UPI,TRANSFER,Other Transfer
TXN_C_002434,2025-02-22 19:16:00,PAYTM*FLIPKART INTERNET PVT LTD STORE,Smartphone accessories audio headphones,15326.31,debit,Debit Card,EXPENSE,Shopping
TXN_C_002435,2025-03-09 00:05:00,HDFC BANK ATM WITHDRAWAL,Self cash withdrawal from ATM outlet,8643.67,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_002436,2025-09-27 13:36:00,RAPIDO BIKE TAXI RIDE,Quick metro station last-mile commute,53.59,debit,Paytm,EXPENSE,Transport
TXN_C_002437,2025-06-07 15:16:00,RAZORPAY*DELHI METRO DMRC CARD RECHARGE,Subway smart card automated reload ref:42493,836.32,debit,UPI,EXPENSE,Transport
TXN_C_002438,2025-07-27 03:00:00,UPI-FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones,21881.96,debit,UPI,EXPENSE,Shopping
TXN_C_002439,2025-08-03 02:48:00,CRED RENTPAY DIRECT WIRE MUMBAI,Monthly apartment lease payment to owner ref:55824,18105.49,debit,Credit Card,EXPENSE,Rent & Housing
TXN_C_002440,2025-02-06 18:12:00,BHARATPE-SWIGGY*BANGALORE RESTAURANT,Food delivery dinner order biryani,892.27,debit,Debit Card,EXPENSE,Food
TXN_C_002441,2025-06-08 08:54:00,BILLDESK-MAX HEALTHCARE CLINIC DOCTOR NOIDA,Outpatient specialist doctor consultation,2158.66,debit,Credit Card,EXPENSE,Healthcare
TXN_C_002442,2025-10-01 13:55:00,CRED RENTPAY DIRECT WIRE NOIDA,Monthly apartment lease payment to owner,16283.63,debit,Credit Card,EXPENSE,Rent & Housing
TXN_C_002443,2025-08-29 13:20:00,UPI-PM CARES FUND DONATION,National relief charitable contribution,7072.37,debit,UPI,EXPENSE,Gifts & Donations
TXN_C_002444,2025-07-02 02:30:00,BILLDESK-IMPS/NEFT TO SISTER ACCOUNT,Inter-bank savings account funds transfer,31274.69,transfer,Net Banking,TRANSFER,Bank Transfer
TXN_C_002445,2025-01-19 19:52:00,BHARATPE-HPCL PETROL OUTLET PUNE PUNE,Diesel fuel refill for SUV,6372.2,debit,Credit Card,EXPENSE,Fuel
TXN_C_002446,2025-02-10 23:47:00,CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories,25053.88,debit,Credit Card,EXPENSE,Shopping
TXN_C_002447,2025-07-07 07:38:00,SWIGGY INSTAMART GROCERY,Pantry staples oil wheat dal spices ref:91153,1948.08,debit,UPI,EXPENSE,Groceries
TXN_C_002448,2025-05-06 00:45:00,BILLDESK-CHAI POINT CYBER CITY,Ginger tea samosa and banana cake ref:47362,83.05,debit,Paytm,EXPENSE,Food
TXN_C_002449,2025-05-08 19:59:00,PAYTM BUSINESS SETTLEMENT CR NOIDA,Shop sales disbursement,149224.54,credit,UPI,INCOME,Business Income
TXN_C_002450,2025-03-24 23:46:00,FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones,14141.17,debit,UPI,EXPENSE,Shopping
TXN_C_002451,2025-05-23 20:44:00,BLINKIT COMMERCE GURGAON,Weekly fresh fruits vegetables eggs,1428.05,debit,UPI,EXPENSE,Groceries
TXN_C_002452,2025-06-23 02:57:00,HDFC BANK ATM WITHDRAWAL HYD,Self cash withdrawal from ATM outlet,12553.53,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_002453,2025-06-25 23:26:00,DR LAL PATHLABS DIAGNOSTICS,Full body health checkup blood testing ref:36702,4917.54,debit,UPI,EXPENSE,Healthcare
TXN_C_002454,2025-01-11 16:58:00,PAYTM*FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones,9668.72,debit,Debit Card,EXPENSE,Shopping
TXN_C_002455,2025-11-06 17:30:00,PHYSICSWALLAH COURSE FEE,Engineering exam prep test series,3780.25,debit,UPI,EXPENSE,Education
TXN_C_002456,2025-12-21 20:56:00,UPI-HALDIRAMS RESTAURANT NOIDA,North Indian thali and sweets,949.02,debit,Debit Card,EXPENSE,Food
TXN_C_002457,2025-07-13 03:06:00,PAYTM*INDIAN OIL CORP PETROL PUMP,Two-wheeler petrol tank fuel refill,1678.29,debit,Debit Card,EXPENSE,Fuel
TXN_C_002458,2025-05-04 05:42:00,BHARATPE-INDIGO AIRLINES TICKETS,Direct domestic airfare booking,15005.14,debit,Credit Card,EXPENSE,Travel
TXN_C_002459,2025-12-11 05:09:00,BESCOM ELECTRICITY BILL,Monthly home electricity utility power bill ref:69614,4553.99,debit,UPI,EXPENSE,Bills & Utilities
TXN_C_002460,2025-07-06 22:17:00,BILLDESK-RAPIDO BIKE TAXI RIDE,Quick metro station last-mile commute,211.11,debit,Paytm,EXPENSE,Transport
TXN_C_002461,2025-12-14 04:58:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet ref:79707,3555.03,transfer,UPI,TRANSFER,Other Transfer
TXN_C_002462,2025-10-21 10:46:00,ZERODHA BROKING FUND ADD HYD,UPI funds add to Demat trading account,33180.66,transfer,UPI,TRANSFER,Investment
TXN_C_002463,2025-07-28 05:15:00,BILLDESK-INDIGO AIRLINES TICKETS,Direct domestic airfare booking,4984.06,debit,UPI,EXPENSE,Travel
TXN_C_002464,2025-10-01 09:01:00,MAX HEALTHCARE CLINIC DOCTOR,Outpatient specialist doctor consultation ref:60379,832.61,debit,UPI,EXPENSE,Healthcare
TXN_C_002465,2025-07-18 16:25:00,MAKEMYTRIP INDIA FLIGHTS,Roundtrip domestic airline tickets flight,7929.68,debit,Credit Card,EXPENSE,Travel
TXN_C_002466,2025-01-05 11:02:00,SWIGGY INSTAMART GROCERY DELHI,Pantry staples oil wheat dal spices ref:61879,1302.57,debit,UPI,EXPENSE,Groceries
TXN_C_002467,2025-10-28 03:00:00,IHMCL FASTAG TOLL PLAZA HYD,National highway automated toll deduction ref:11050,554.72,debit,Auto Debit,EXPENSE,Transport
TXN_C_002468,2025-03-15 11:08:00,UPI-RAZORPAY MERCHANT SETTLEMENT,Freelance software contract invoice ref:41097,65044.85,credit,UPI,INCOME,Freelance
TXN_C_002469,2025-07-09 18:29:00,POS JIO FIBER BROADBAND RECHARGE,Prepaid unlimited home internet recharge,675.04,debit,JioMoney,EXPENSE,Bills & Utilities
TXN_C_002470,2025-01-22 01:39:00,NOBROKER RENTPAY TO LANDLORD,Monthly 2BHK residential flat house rent,53674.56,debit,Bank Transfer,EXPENSE,Rent & Housing
TXN_C_002471,2025-09-10 09:42:00,DMART AVENUE SUPERMARTS STORE,In-store discounted FMCG household groceries,7147.51,debit,UPI,EXPENSE,Groceries
TXN_C_002472,2025-06-13 09:47:00,HDFC BANK ATM WITHDRAWAL,Self cash withdrawal from ATM outlet,3604.18,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_002473,2025-03-03 22:35:00,HDFC FIXED DEPOSIT CREATE BANGALORE,Term deposit lock-in placement for 1 year ref:12135,66755.95,transfer,Net Banking,TRANSFER,Savings
TXN_C_002474,2025-07-23 12:10:00,LIC OF INDIA LIFE POLICY PREM,Quarterly life insurance policy premium ref:47092,12026.11,debit,Net Banking,EXPENSE,Insurance
TXN_C_002475,2025-06-11 22:26:00,SOCIETY MAINTENANCE CHARGES BANGALORE,Monthly gated community maintenance water,5217.77,debit,Net Banking,EXPENSE,Rent & Housing
TXN_C_002476,2025-08-05 00:28:00,CRED-CRED HDFC CARD BILL PAY HYD,Monthly credit card outstanding bill payment,16348.27,transfer,UPI,TRANSFER,Credit Card Payment
TXN_C_002477,2025-07-27 00:08:00,STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee,881.26,debit,UPI,EXPENSE,Food
TXN_C_002478,2025-12-15 00:04:00,ICICI CREDIT CARD ANNUAL FEE PUNE,Annual credit card membership charges ref:59081,3364.68,debit,Statement Debit,EXPENSE,Fees & Charges
TXN_C_002479,2025-06-11 13:03:00,ZOMATO FOOD ORDER #49102,Weekend lunch food delivery burger pizza ref:75149,1498.16,debit,Credit Card,EXPENSE,Food
TXN_C_002480,2025-10-30 10:19:00,URBAN COMPANY PLUMBER CARPENTER MUMBAI,Home tap repair carpentry maintenance ref:19837,612.99,debit,Cash,EXPENSE,Other Expense
TXN_C_002481,2025-02-19 21:51:00,CRED-DMART AVENUE SUPERMARTS,In-store discounted FMCG household groceries,3867.18,debit,UPI,EXPENSE,Groceries
TXN_C_002482,2025-08-24 03:36:00,KITE ZERODHA EQUITY BUY,Stocks portfolio investment purchase,17327.26,transfer,UPI,TRANSFER,Investment
TXN_C_002483,2025-10-25 06:27:00,HDFC BANK ATM WITHDRAWAL,Self cash withdrawal from ATM outlet,14651.59,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_002484,2025-09-11 08:40:00,CHAI POINT CYBER CITY,Ginger tea samosa and banana cake ref:52240,272.64,debit,Paytm,EXPENSE,Food
TXN_C_002485,2025-12-22 15:54:00,BHARAT PETROLEUM BPCL BUNKER STORE,Automobile unleaded petrol fillup ref:34344,5867.56,debit,UPI,EXPENSE,Fuel
TXN_C_002486,2025-04-06 05:01:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,951.18,transfer,Debit Card,TRANSFER,Other Transfer
TXN_C_002487,2025-09-03 06:50:00,AIRTEL PREPAID/POSTPAID BILL MUMBAI,Mobile recharge and 5G family plan,842.33,debit,Credit Card,EXPENSE,Bills & Utilities
TXN_C_002488,2025-06-14 07:48:00,CRED-CRED HDFC CARD BILL PAY,Monthly credit card outstanding bill payment ref:83488,41744.71,transfer,UPI,TRANSFER,Credit Card Payment
TXN_C_002489,2025-10-31 20:11:00,UNACADEMY SUBSCRIPTION,UPSC / Tech live learning plus batch,18241.44,debit,UPI,EXPENSE,Education
TXN_C_002490,2025-04-25 23:34:00,OLA CABS TRIP #94812,City taxi rideshare transport,705.65,debit,Ola Money,EXPENSE,Transport
TXN_C_002491,2025-01-01 02:27:00,PAYTM*FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones ref:22310,9246.11,debit,Debit Card,EXPENSE,Shopping
TXN_C_002492,2025-09-11 21:04:00,POS BLINKIT COMMERCE GURGAON,Weekly fresh fruits vegetables eggs ref:37842,3086.51,debit,UPI,EXPENSE,Groceries
TXN_C_002493,2025-06-18 08:44:00,PM CARES FUND DONATION,National relief charitable contribution,8689.17,debit,Net Banking,EXPENSE,Gifts & Donations
TXN_C_002494,2025-11-08 19:04:00,OLA CABS TRIP #94812 STORE,City taxi rideshare transport,587.45,debit,UPI,EXPENSE,Transport
TXN_C_002495,2025-05-26 07:13:00,JIO FIBER BROADBAND RECHARGE,Prepaid unlimited home internet recharge,635.01,debit,UPI,EXPENSE,Bills & Utilities
TXN_C_002496,2025-03-07 15:28:00,TATA POWER DDL BILL PAY,Monthly residential power consumption,5329.14,debit,Net Banking,EXPENSE,Bills & Utilities
TXN_C_002497,2025-01-18 12:25:00,UPI-UNACADEMY SUBSCRIPTION,UPSC / Tech live learning plus batch,20346.01,debit,UPI,EXPENSE,Education
TXN_C_002498,2025-06-21 19:20:00,BILLDESK-ICICI CREDIT CARD AUTO DEBIT PUNE,Monthly statement balance autopay deduction ref:59604,48663.95,transfer,Auto Debit,TRANSFER,Credit Card Payment
TXN_C_002499,2025-06-02 23:03:00,RAZORPAY*PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,4059.88,transfer,UPI,TRANSFER,Other Transfer
TXN_C_002500,2025-08-08 14:26:00,CRED-DELHI METRO DMRC CARD RECHARGE,Subway smart card automated reload,605.07,debit,UPI,EXPENSE,Transport
TXN_C_002501,2025-01-21 07:45:00,GPAY UPI TO RAHUL SHARMA HYD,Instant peer to peer money transfer,404.14,transfer,UPI,TRANSFER,Bank Transfer
TXN_C_002502,2025-07-26 08:26:00,PM CARES FUND DONATION,National relief charitable contribution,8546.02,debit,UPI,EXPENSE,Gifts & Donations
TXN_C_002503,2025-09-25 06:37:00,UNACADEMY SUBSCRIPTION STORE,UPSC / Tech live learning plus batch,7826.08,debit,Net Banking,EXPENSE,Education
TXN_C_002504,2025-11-03 02:16:00,HDFC BANK ATM WITHDRAWAL,Self cash withdrawal from ATM outlet,17000.16,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_002505,2025-05-25 19:44:00,ZEPTO QUICK COMMERCE,10-min grocery delivery milk bread curd,667.41,debit,Paytm,EXPENSE,Groceries
TXN_C_002506,2025-03-09 23:14:00,CRED-INCOME TAX REFUND CPC BANGALORE,Direct tax refund FY2024-25 credit,11700.33,credit,Direct Deposit,INCOME,Other Income
TXN_C_002507,2025-06-18 19:18:00,UPI-ICICI CREDIT CARD AUTO DEBIT BANGALORE,Monthly statement balance autopay deduction,54972.85,transfer,Net Banking,TRANSFER,Credit Card Payment
TXN_C_002508,2025-12-24 05:08:00,INDIAN OIL CORP PETROL PUMP,Two-wheeler petrol tank fuel refill ref:69038,1042.79,debit,UPI,EXPENSE,Fuel
TXN_C_002509,2025-09-16 22:31:00,ICICI CREDIT CARD AUTO DEBIT MUMBAI,Monthly statement balance autopay deduction,44047.42,transfer,Auto Debit,TRANSFER,Credit Card Payment
TXN_C_002510,2025-08-19 16:41:00,KITE ZERODHA EQUITY BUY,Stocks portfolio investment purchase,8180.86,transfer,Net Banking,TRANSFER,Investment
TXN_C_002511,2025-04-13 22:46:00,RAZORPAY*BHARATPE QR SETTLEMENT,Retail store daily UPI merchant collection,23088.67,credit,Bank Transfer,INCOME,Business Income
TXN_C_002512,2025-11-03 17:55:00,KITE ZERODHA EQUITY BUY,Stocks portfolio investment purchase,49018.01,transfer,Net Banking,TRANSFER,Investment
TXN_C_002513,2025-10-18 12:12:00,BHARATPE-BHARAT PETROLEUM BPCL BUNKER,Automobile unleaded petrol fillup,4305.89,debit,Debit Card,EXPENSE,Fuel
TXN_C_002514,2025-04-14 12:51:00,JIO FIBER BROADBAND RECHARGE,Prepaid unlimited home internet recharge,665.86,debit,UPI,EXPENSE,Bills & Utilities
TXN_C_002515,2025-03-09 00:06:00,IRCTC RAILWAY TICKET BOOKING MUMBAI,Train journey 3rd AC express tickets,1890.72,debit,Net Banking,EXPENSE,Travel
TXN_C_002516,2025-05-23 10:31:00,BHARATPE-HDFC FIXED DEPOSIT CREATE,Term deposit lock-in placement for 1 year,46571.68,transfer,Net Banking,TRANSFER,Savings
TXN_C_002517,2025-03-30 08:30:00,BHARATPE-WIPRO TECHNOLOGIES SALARY CR,Monthly employee salary disbursement,158855.75,credit,Direct Deposit,INCOME,Salary
TXN_C_002518,2025-08-01 16:54:00,ACT FIBERNET BROADBAND BILL STORE,Monthly high-speed fiber internet plan,1349.83,debit,UPI,EXPENSE,Bills & Utilities
TXN_C_002519,2025-02-24 04:11:00,HOTSTAR DISNEY PLUS ANNUAL HYD,Cricket IPL and movie streaming sub,605.42,debit,Credit Card,EXPENSE,Subscriptions
TXN_C_002520,2025-07-28 17:27:00,BILLDESK-LIC OF INDIA LIFE POLICY PREM,Quarterly life insurance policy premium ref:36439,5019.89,debit,Net Banking,EXPENSE,Insurance
TXN_C_002521,2025-02-02 14:01:00,YOUTUBE PREMIUM INDIA,Ad-free video streaming family plan,181.04,debit,UPI AutoPay,EXPENSE,Subscriptions
TXN_C_002522,2025-07-30 01:11:00,RAZORPAY*CHAI POINT CYBER CITY,Ginger tea samosa and banana cake ref:37808,218.43,debit,UPI,EXPENSE,Food
TXN_C_002523,2025-11-08 08:47:00,MYNTRA DESIGNS BANGALORE,Branded shirts jeans casual sneakers,2596.6,debit,UPI,EXPENSE,Shopping
TXN_C_002524,2025-11-07 15:38:00,OLA CABS TRIP #94812,City taxi rideshare transport,165.62,debit,Ola Money,EXPENSE,Transport
TXN_C_002525,2025-07-05 12:39:00,RAZORPAY*URBAN COMPANY PLUMBER CARPENTER MUMBAI,Home tap repair carpentry maintenance,463.38,debit,Cash,EXPENSE,Other Expense
TXN_C_002526,2025-07-13 22:31:00,BHARATPE-CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories,16702.46,debit,Debit Card,EXPENSE,Shopping
TXN_C_002527,2025-04-25 18:16:00,DMART AVENUE SUPERMARTS PUNE,In-store discounted FMCG household groceries,5865.86,debit,Credit Card,EXPENSE,Groceries
TXN_C_002528,2025-03-13 21:27:00,SBI ATM CASH WITHDRAWAL,ATM machine currency cash withdrawal,5710.81,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_002529,2025-01-23 07:05:00,INFOSYS LTD PAYROLL CR MUMBAI,Corporate payroll net salary payout,185573.59,credit,Net Banking,INCOME,Salary
TXN_C_002530,2025-06-09 04:02:00,RAZORPAY*PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,2608.9,transfer,UPI,TRANSFER,Other Transfer
TXN_C_002531,2025-08-12 14:23:00,NETFLIX INDIA MONTHLY PLAN,Monthly 4K Ultra HD video streaming,327.57,debit,UPI,EXPENSE,Subscriptions
TXN_C_002532,2025-12-18 16:46:00,GPAY UPI TO RAHUL SHARMA NOIDA,Instant peer to peer money transfer ref:65752,11119.65,transfer,UPI,TRANSFER,Bank Transfer
TXN_C_002533,2025-07-22 22:32:00,POS FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones,22663.38,debit,Credit Card,EXPENSE,Shopping
TXN_C_002534,2025-11-26 11:46:00,TATA CONSULTANCY SERVICES SALARY DELHI,Monthly salary credit NEFT/IMPS ref:66277,39513.56,credit,Net Banking,INCOME,Salary
TXN_C_002535,2025-09-22 06:06:00,CULT.FIT GYM MEMBERSHIP STORE,Monthly elite fitness center membership,2305.3,debit,Credit Card,EXPENSE,Personal Care
TXN_C_002536,2025-11-25 21:05:00,PHONEPE P2P UPI TRANSFER MUMBAI,Split dinner bill with friend UPI payment,1146.82,transfer,UPI,TRANSFER,Bank Transfer
TXN_C_002537,2025-08-28 17:32:00,URBAN COMPANY SALON AT HOME,Men grooming haircut and massage services,1764.06,debit,UPI,EXPENSE,Personal Care
TXN_C_002538,2025-10-16 09:26:00,STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee,825.19,debit,UPI,EXPENSE,Food
TXN_C_002539,2025-08-31 03:28:00,CRY CHILD RIGHTS CHARITY STORE,Monthly child welfare education donation,894.17,debit,Auto Debit,EXPENSE,Gifts & Donations
TXN_C_002540,2025-05-20 22:34:00,PM CARES FUND DONATION,National relief charitable contribution ref:66152,3505.4,debit,Net Banking,EXPENSE,Gifts & Donations
TXN_C_002541,2025-10-25 10:45:00,NETFLIX INDIA MONTHLY PLAN,Monthly 4K Ultra HD video streaming,641.99,debit,Auto Debit,EXPENSE,Subscriptions
TXN_C_002542,2025-10-31 16:04:00,PM CARES FUND DONATION,National relief charitable contribution,3481.81,debit,UPI,EXPENSE,Gifts & Donations
TXN_C_002543,2025-09-10 19:03:00,ICICI CREDIT CARD AUTO DEBIT,Monthly statement balance autopay deduction ref:86439,7628.91,transfer,Net Banking,TRANSFER,Credit Card Payment
TXN_C_002544,2025-07-27 17:13:00,MAKEMYTRIP INDIA FLIGHTS,Roundtrip domestic airline tickets flight,11507.43,debit,Net Banking,EXPENSE,Travel
TXN_C_002545,2025-01-09 21:30:00,ICICI BANK SB INTEREST CREDIT,Savings account quarterly interest credit ref:12995,3896.41,credit,Bank Credit,INCOME,Interest
TXN_C_002546,2025-11-05 00:40:00,CRED-BESCOM ELECTRICITY BILL,Monthly home electricity utility power bill ref:92784,4495.85,debit,Net Banking,EXPENSE,Bills & Utilities
TXN_C_002547,2025-02-20 16:49:00,UPI-SBI TERM DEPOSIT INTEREST HYD,Cumulative term deposit interest,19776.14,credit,Bank Credit,INCOME,Interest
TXN_C_002548,2025-11-02 01:55:00,UBER INDIA RIDES BANGALORE,Cab ride home from office commute,520.71,debit,UPI,EXPENSE,Transport
TXN_C_002549,2025-03-15 12:35:00,UBER INDIA RIDES BANGALORE STORE,Cab ride home from office commute,744.32,debit,Paytm,EXPENSE,Transport
TXN_C_002550,2025-01-24 07:45:00,CRED-BHARATPE QR SETTLEMENT,Retail store daily UPI merchant collection,62682.75,credit,Bank Transfer,INCOME,Business Income
TXN_C_002551,2025-04-26 06:21:00,AMAZON SELLER SERVICES IN HYD,Online electronics apparel kitchenware,19681.83,debit,Amazon Pay,EXPENSE,Shopping
TXN_C_002552,2025-03-29 21:57:00,GOOGLE PAY REWARD CASHBACK,Scratch card UPI transaction cashback,375.07,credit,UPI,INCOME,Other Income
TXN_C_002553,2025-08-14 21:57:00,BHARATPE-LOCAL DRY CLEANERS AND LAUNDRY,Steam press dry cleaning clothes,956.01,debit,UPI,EXPENSE,Other Expense
TXN_C_002554,2025-04-24 16:17:00,UPI-HDFC BANK ATM WITHDRAWAL,Self cash withdrawal from ATM outlet,13834.54,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_002555,2025-02-09 09:04:00,BHARATPE-ICICI BANK SB INTEREST CREDIT,Savings account quarterly interest credit,605.32,credit,Bank Credit,INCOME,Interest
TXN_C_002556,2025-04-27 20:50:00,HDFC BANK ATM WITHDRAWAL,Self cash withdrawal from ATM outlet,15298.31,transfer,Debit Card,TRANSFER,Cash Withdrawal
TXN_C_002557,2025-11-05 02:47:00,BILLDESK-NOBROKER RENTPAY TO LANDLORD HYD,Monthly 2BHK residential flat house rent,45387.11,debit,UPI,EXPENSE,Rent & Housing
