transaction_id,date,merchant_raw,description,amount,transaction_type,payment_method,category,subcategory,merchant_clean,description_clean,text_features,log_amount,full_target
TXN_C_002409,2025-03-17 16:32:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,586.58,transfer,Debit Card,TRANSFER,Other Transfer,PAYTM WALLET TOPUP LOAD,money transfer from bank account to wallet,PAYTM WALLET TOPUP LOAD money transfer from bank account to wallet,6.376012406960758,TRANSFER::Other Transfer
TXN_C_002410,2025-08-05 18:43:00,BILLDESK-HPCL PETROL OUTLET PUNE,Diesel fuel refill for SUV ref:64912,4429.27,debit,Credit Card,EXPENSE,Fuel,BILLDESK HPCL PETROL OUTLET PUNE,diesel fuel refill for suv,BILLDESK HPCL PETROL OUTLET PUNE diesel fuel refill for suv,8.396215809263186,EXPENSE::Fuel
TXN_C_002411,2025-08-30 12:25:00,OPENAI CHATGPT PLUS SUB,Monthly AI assistant subscription in INR,1727.17,debit,Credit Card,EXPENSE,Subscriptions,OPENAI CHATGPT PLUS SUB,monthly ai assistant subscription in inr,OPENAI CHATGPT PLUS SUB monthly ai assistant subscription in inr,7.454818324154672,EXPENSE::Subscriptions
TXN_C_002412,2025-03-03 14:03:00,SWIGGY*BANGALORE RESTAURANT,Food delivery dinner order biryani,472.93,debit,Debit Card,EXPENSE,Food,SWIGGY RESTAURANT,food delivery dinner order biryani,SWIGGY RESTAURANT food delivery dinner order biryani,6.161059631464517,EXPENSE::Food
TXN_C_002413,2025-05-24 08:13:00,TATA POWER DDL BILL PAY,Monthly residential power consumption,5876.52,debit,Net Banking,EXPENSE,Bills & Utilities,TATA POWER DDL BILL PAY,monthly residential power consumption,TATA POWER DDL BILL PAY monthly residential power consumption,8.678890183215751,EXPENSE::Bills & Utilities
TXN_C_002414,2025-09-06 00:05:00,POS RAZORPAY MERCHANT SETTLEMENT,Freelance software contract invoice,55319.42,credit,UPI,INCOME,Freelance,RAZORPAY MERCHANT SETTLEMENT,freelance software contract invoice,RAZORPAY MERCHANT SETTLEMENT freelance software contract invoice,10.920897377940763,INCOME::Freelance
TXN_C_002415,2025-04-21 13:38:00,BESCOM ELECTRICITY BILL MUMBAI,Monthly home electricity utility power bill ref:96196,4921.45,debit,UPI,EXPENSE,Bills & Utilities,BESCOM ELECTRICITY BILL MUMBAI,monthly home electricity utility power bill,BESCOM ELECTRICITY BILL MUMBAI monthly home electricity utility power bill,8.50156165302137,EXPENSE::Bills & Utilities
TXN_C_002416,2025-04-04 17:58:00,SBI ATM CASH WITHDRAWAL DELHI,ATM machine currency cash withdrawal,2862.12,transfer,Debit Card,TRANSFER,Cash Withdrawal,SBI ATM CASH WITHDRAWAL DELHI,atm machine currency cash withdrawal,SBI ATM CASH WITHDRAWAL DELHI atm machine currency cash withdrawal,7.9596672182958885,TRANSFER::Cash Withdrawal
TXN_C_002417,2025-11-09 12:41:00,IHMCL FASTAG TOLL PLAZA,National highway automated toll deduction,111.16,debit,FASTag Wallet,EXPENSE,Transport,IHMCL FASTAG TOLL PLAZA,national highway automated toll deduction,IHMCL FASTAG TOLL PLAZA national highway automated toll deduction,4.71992642328628,EXPENSE::Transport
TXN_C_002418,2025-07-01 07:44:00,RAZORPAY*UPWORK FOREX INWARD REMITTANCE PUNE,Freelance UI/UX design project fee ref:50414,10395.63,credit,Bank Transfer,INCOME,Freelance,RAZORPAY FOREX INWARD REMITTANCE PUNE,freelance ui ux design project fee,RAZORPAY FOREX INWARD REMITTANCE PUNE freelance ui ux design project fee,9.249236994156119,INCOME::Freelance
TXN_C_002419,2025-05-23 21:01:00,FIVERR GIG PAYOUT RAZORPAY STORE,Web development consulting payment,35934.26,credit,UPI,INCOME,Freelance,FIVERR GIG PAYOUT RAZORPAY STORE,web development consulting payment,FIVERR GIG PAYOUT RAZORPAY STORE web development consulting payment,10.489474265162302,INCOME::Freelance
TXN_C_002420,2025-09-13 07:33:00,DELHI METRO DMRC CARD RECHARGE MUMBAI,Subway smart card automated reload ref:84705,561.42,debit,Debit Card,EXPENSE,Transport,DELHI METRO DMRC CARD RECHARGE MUMBAI,subway smart card automated reload,DELHI METRO DMRC CARD RECHARGE MUMBAI subway smart card automated reload,6.3322489017418135,EXPENSE::Transport
TXN_C_002421,2025-04-29 13:02:00,STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee ref:35897,922.51,debit,Credit Card,EXPENSE,Food,STARBUCKS COFFEE CONNAUGHT PL,cappuccino and classic cold coffee,STARBUCKS COFFEE CONNAUGHT PL cappuccino and classic cold coffee,6.828181627950999,EXPENSE::Food
TXN_C_002422,2025-05-26 18:04:00,ACCENTURE INDIA PAYROLL DIRECT,Monthly net salary credit,153432.62,credit,Direct Deposit,INCOME,Salary,ACCENTURE INDIA PAYROLL DIRECT,monthly net salary credit,ACCENTURE INDIA PAYROLL DIRECT monthly net salary credit,11.941023309482208,INCOME::Salary
TXN_C_002423,2025-12-08 05:08:00,CRY CHILD RIGHTS CHARITY,Monthly child welfare education donation,2760.7,debit,Auto Debit,EXPENSE,Gifts & Donations,CRY CHILD RIGHTS CHARITY,monthly child welfare education donation,CRY CHILD RIGHTS CHARITY monthly child welfare education donation,7.923601711125746,EXPENSE::Gifts & Donations
TXN_C_002424,2025-07-16 13:25:00,CRED-BHARAT PETROLEUM BPCL BUNKER HYD,Automobile unleaded petrol fillup,2079.65,debit,Credit Card,EXPENSE,Fuel,CRED BHARAT PETROLEUM BPCL BUNKER HYD,automobile unleaded petrol fillup,CRED BHARAT PETROLEUM BPCL BUNKER HYD automobile unleaded petrol fillup,7.6404356238774085,EXPENSE::Fuel
TXN_C_002425,2025-06-26 12:39:00,NYKAA E-RETAIL BEAUTY,Skincare grooming perfumes and cosmetics,1405.18,debit,UPI,EXPENSE,Shopping,NYKAA E BEAUTY,skincare grooming perfumes and cosmetics,NYKAA E BEAUTY skincare grooming perfumes and cosmetics,7.248632086935998,EXPENSE::Shopping
TXN_C_002426,2025-04-21 10:48:00,KITE ZERODHA EQUITY BUY,Stocks portfolio investment purchase,28311.76,transfer,Net Banking,TRANSFER,Investment,KITE ZERODHA EQUITY BUY,stocks portfolio investment purchase,KITE ZERODHA EQUITY BUY stocks portfolio investment purchase,10.251067865406183,TRANSFER::Investment
TXN_C_002427,2025-07-10 13:00:00,CRED CASHBACK REWARD TO BANK,Credit card bill payment cashback reward,935.83,credit,Statement Credit,INCOME,Other Income,CRED CASHBACK REWARD TO BANK,credit card bill payment cashback reward,CRED CASHBACK REWARD TO BANK credit card bill payment cashback reward,6.84250183568194,INCOME::Other Income
TXN_C_002428,2025-02-18 10:12:00,POS SBI ATM CASH WITHDRAWAL NOIDA,ATM machine currency cash withdrawal,8224.44,transfer,Debit Card,TRANSFER,Cash Withdrawal,SBI ATM CASH WITHDRAWAL NOIDA,atm machine currency cash withdrawal,SBI ATM CASH WITHDRAWAL NOIDA atm machine currency cash withdrawal,9.014987069643473,TRANSFER::Cash Withdrawal
TXN_C_002429,2025-01-26 20:42:00,POS CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories ref:18716,13884.17,debit,UPI,EXPENSE,Shopping,CROMA ELECTRONICS STORE,home appliance laptop monitor accessories,CROMA ELECTRONICS STORE home appliance laptop monitor accessories,9.53857664309411,EXPENSE::Shopping
TXN_C_002430,2025-11-30 21:14:00,GROWW MUTUAL FUND SIP AUTO BANGALORE,Monthly index fund SIP investment deduction,8319.03,transfer,Auto Debit,TRANSFER,Investment,GROWW MUTUAL FUND SIP AUTO BANGALORE,monthly index fund sip investment deduction,GROWW MUTUAL FUND SIP AUTO BANGALORE monthly index fund sip investment deduction,9.026421139577984,TRANSFER::Investment
TXN_C_002431,2025-09-22 18:31:00,STEAM GAMES INDIA VALVE,Digital video game download purchase ref:25493,459.06,debit,UPI,EXPENSE,Entertainment,STEAM GAMES INDIA VALVE,digital video game download purchase,STEAM GAMES INDIA VALVE digital video game download purchase,6.131356915759873,EXPENSE::Entertainment
TXN_C_002432,2025-11-10 17:27:00,PHONEPE P2P UPI TRANSFER,Split dinner bill with friend UPI payment,262.54,transfer,UPI,TRANSFER,Bank Transfer,PHONEPE P2P UPI TRANSFER,split dinner bill with friend upi payment,PHONEPE P2P UPI TRANSFER split dinner bill with friend upi payment,5.574205159117106,TRANSFER::Bank Transfer
TXN_C_002433,2025-11-29 04:03:00,POS PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,4863.29,transfer,UPI,TRANSFER,Other Transfer,PAYTM WALLET TOPUP LOAD,money transfer from bank account to wallet,PAYTM WALLET TOPUP LOAD money transfer from bank account to wallet,8.489676043579225,TRANSFER::Other Transfer
TXN_C_002434,2025-02-22 19:16:00,PAYTM*FLIPKART INTERNET PVT LTD STORE,Smartphone accessories audio headphones,15326.31,debit,Debit Card,EXPENSE,Shopping,PAYTM INTERNET PVT LTD STORE,smartphone accessories audio headphones,PAYTM INTERNET PVT LTD STORE smartphone accessories audio headphones,9.637391483539787,EXPENSE::Shopping
TXN_C_002435,2025-03-09 00:05:00,HDFC BANK ATM WITHDRAWAL,Self cash withdrawal from ATM outlet,8643.67,transfer,Debit Card,TRANSFER,Cash Withdrawal,HDFC BANK ATM WITHDRAWAL,self cash withdrawal from atm outlet,HDFC BANK ATM WITHDRAWAL self cash withdrawal from atm outlet,9.064698225034846,TRANSFER::Cash Withdrawal
TXN_C_002436,2025-09-27 13:36:00,RAPIDO BIKE TAXI RIDE,Quick metro station last-mile commute,53.59,debit,Paytm,EXPENSE,Transport,RAPIDO BIKE TAXI RIDE,quick metro station last mile commute,RAPIDO BIKE TAXI RIDE quick metro station last mile commute,3.9998507157936665,EXPENSE::Transport
TXN_C_002437,2025-06-07 15:16:00,RAZORPAY*DELHI METRO DMRC CARD RECHARGE,Subway smart card automated reload ref:42493,836.32,debit,UPI,EXPENSE,Transport,RAZORPAY METRO DMRC CARD RECHARGE,subway smart card automated reload,RAZORPAY METRO DMRC CARD RECHARGE subway smart card automated reload,6.73020631522632,EXPENSE::Transport
TXN_C_002438,2025-07-27 03:00:00,UPI-FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones,21881.96,debit,UPI,EXPENSE,Shopping,UPI FLIPKART INTERNET PVT LTD,smartphone accessories audio headphones,UPI FLIPKART INTERNET PVT LTD smartphone accessories audio headphones,9.99346353074975,EXPENSE::Shopping
TXN_C_002439,2025-08-03 02:48:00,CRED RENTPAY DIRECT WIRE MUMBAI,Monthly apartment lease payment to owner ref:55824,18105.49,debit,Credit Card,EXPENSE,Rent & Housing,CRED RENTPAY DIRECT WIRE MUMBAI,monthly apartment lease payment to owner,CRED RENTPAY DIRECT WIRE MUMBAI monthly apartment lease payment to owner,9.804025716521286,EXPENSE::Rent & Housing
TXN_C_002440,2025-02-06 18:12:00,BHARATPE-SWIGGY*BANGALORE RESTAURANT,Food delivery dinner order biryani,892.27,debit,Debit Card,EXPENSE,Food,BHARATPE SWIGGY RESTAURANT,food delivery dinner order biryani,BHARATPE SWIGGY RESTAURANT food delivery dinner order biryani,6.794888886801198,EXPENSE::Food
TXN_C_002441,2025-06-08 08:54:00,BILLDESK-MAX HEALTHCARE CLINIC DOCTOR NOIDA,Outpatient specialist doctor consultation,2158.66,debit,Credit Card,EXPENSE,Healthcare,BILLDESK MAX HEALTHCARE CLINIC DOCTOR NOIDA,outpatient specialist doctor consultation,BILLDESK MAX HEALTHCARE CLINIC DOCTOR NOIDA outpatient specialist doctor consultation,7.677706080880957,EXPENSE::Healthcare
TXN_C_002442,2025-10-01 13:55:00,CRED RENTPAY DIRECT WIRE NOIDA,Monthly apartment lease payment to owner,16283.63,debit,Credit Card,EXPENSE,Rent & Housing,CRED RENTPAY DIRECT WIRE NOIDA,monthly apartment lease payment to owner,CRED RENTPAY DIRECT WIRE NOIDA monthly apartment lease payment to owner,9.697976997157474,EXPENSE::Rent & Housing
TXN_C_002443,2025-08-29 13:20:00,UPI-PM CARES FUND DONATION,National relief charitable contribution,7072.37,debit,UPI,EXPENSE,Gifts & Donations,UPI PM CARES FUND DONATION,national relief charitable contribution,UPI PM CARES FUND DONATION national relief charitable contribution,8.864092307275307,EXPENSE::Gifts & Donations
TXN_C_002444,2025-07-02 02:30:00,BILLDESK-IMPS/NEFT TO SISTER ACCOUNT,Inter-bank savings account funds transfer,31274.69,transfer,Net Banking,TRANSFER,Bank Transfer,BILLDESK IMPS NEFT TO SISTER ACCOUNT,inter bank savings account funds transfer,BILLDESK IMPS NEFT TO SISTER ACCOUNT inter bank savings account funds transfer,10.350596397441862,TRANSFER::Bank Transfer
TXN_C_002445,2025-01-19 19:52:00,BHARATPE-HPCL PETROL OUTLET PUNE PUNE,Diesel fuel refill for SUV,6372.2,debit,Credit Card,EXPENSE,Fuel,BHARATPE HPCL PETROL OUTLET PUNE PUNE,diesel fuel refill for suv,BHARATPE HPCL PETROL OUTLET PUNE PUNE diesel fuel refill for suv,8.759856977216353,EXPENSE::Fuel
TXN_C_002446,2025-02-10 23:47:00,CROMA ELECTRONICS STORE,Home appliance laptop monitor accessories,25053.88,debit,Credit Card,EXPENSE,Shopping,CROMA ELECTRONICS STORE,home appliance laptop monitor accessories,CROMA ELECTRONICS STORE home appliance laptop monitor accessories,10.128823897919174,EXPENSE::Shopping
TXN_C_002447,2025-07-07 07:38:00,SWIGGY INSTAMART GROCERY,Pantry staples oil wheat dal spices ref:91153,1948.08,debit,UPI,EXPENSE,Groceries,SWIGGY INSTAMART GROCERY,pantry staples oil wheat dal spices,SWIGGY INSTAMART GROCERY pantry staples oil wheat dal spices,7.575112745355779,EXPENSE::Groceries
TXN_C_002448,2025-05-06 00:45:00,BILLDESK-CHAI POINT CYBER CITY,Ginger tea samosa and banana cake ref:47362,83.05,debit,Paytm,EXPENSE,Food,BILLDESK CHAI POINT CYBER CITY,ginger tea samosa and banana cake,BILLDESK CHAI POINT CYBER CITY ginger tea samosa and banana cake,4.431411859854625,EXPENSE::Food
TXN_C_002449,2025-05-08 19:59:00,PAYTM BUSINESS SETTLEMENT CR NOIDA,Shop sales disbursement,149224.54,credit,UPI,INCOME,Business Income,PAYTM BUSINESS SETTLEMENT CR NOIDA,shop sales disbursement,PAYTM BUSINESS SETTLEMENT CR NOIDA shop sales disbursement,11.913214131726903,INCOME::Business Income
TXN_C_002450,2025-03-24 23:46:00,FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones,14141.17,debit,UPI,EXPENSE,Shopping,FLIPKART INTERNET PVT LTD,smartphone accessories audio headphones,FLIPKART INTERNET PVT LTD smartphone accessories audio headphones,9.556916393022497,EXPENSE::Shopping
TXN_C_002451,2025-05-23 20:44:00,BLINKIT COMMERCE GURGAON,Weekly fresh fruits vegetables eggs,1428.05,debit,UPI,EXPENSE,Groceries,BLINKIT COMMERCE GURGAON,weekly fresh fruits vegetables eggs,BLINKIT COMMERCE GURGAON weekly fresh fruits vegetables eggs,7.264765166820898,EXPENSE::Groceries
TXN_C_002452,2025-06-23 02:57:00,HDFC BANK ATM WITHDRAWAL HYD,Self cash withdrawal from ATM outlet,12553.53,transfer,Debit Card,TRANSFER,Cash Withdrawal,HDFC BANK ATM WITHDRAWAL HYD,self cash withdrawal from atm outlet,HDFC BANK ATM WITHDRAWAL HYD self cash withdrawal from atm outlet,9.437836835606221,TRANSFER::Cash Withdrawal
TXN_C_002453,2025-06-25 23:26:00,DR LAL PATHLABS DIAGNOSTICS,Full body health checkup blood testing ref:36702,4917.54,debit,UPI,EXPENSE,Healthcare,DR LAL PATHLABS DIAGNOSTICS,full body health checkup blood testing,DR LAL PATHLABS DIAGNOSTICS full body health checkup blood testing,8.500767017480484,EXPENSE::Healthcare
TXN_C_002454,2025-01-11 16:58:00,PAYTM*FLIPKART INTERNET PVT LTD,Smartphone accessories audio headphones,9668.72,debit,Debit Card,EXPENSE,Shopping,PAYTM INTERNET PVT LTD,smartphone accessories audio headphones,PAYTM INTERNET PVT LTD smartphone accessories audio headphones,9.176754632495545,EXPENSE::Shopping
TXN_C_002455,2025-11-06 17:30:00,PHYSICSWALLAH COURSE FEE,Engineering exam prep test series,3780.25,debit,UPI,EXPENSE,Education,PHYSICSWALLAH COURSE FEE,engineering exam prep test series,PHYSICSWALLAH COURSE FEE engineering exam prep test series,8.237809921779151,EXPENSE::Education
TXN_C_002456,2025-12-21 20:56:00,UPI-HALDIRAMS RESTAURANT NOIDA,North Indian thali and sweets,949.02,debit,Debit Card,EXPENSE,Food,UPI HALDIRAMS RESTAURANT NOIDA,north indian thali and sweets,UPI HALDIRAMS RESTAURANT NOIDA north indian thali and sweets,6.856483037004562,EXPENSE::Food
TXN_C_002457,2025-07-13 03:06:00,PAYTM*INDIAN OIL CORP PETROL PUMP,Two-wheeler petrol tank fuel refill,1678.29,debit,Debit Card,EXPENSE,Fuel,PAYTM OIL CORP PETROL PUMP,two wheeler petrol tank fuel refill,PAYTM OIL CORP PETROL PUMP two wheeler petrol tank fuel refill,7.426126364021087,EXPENSE::Fuel
TXN_C_002458,2025-05-04 05:42:00,BHARATPE-INDIGO AIRLINES TICKETS,Direct domestic airfare booking,15005.14,debit,Credit Card,EXPENSE,Travel,BHARATPE INDIGO AIRLINES TICKETS,direct domestic airfare booking,BHARATPE INDIGO AIRLINES TICKETS direct domestic airfare booking,9.616214729663646,EXPENSE::Travel
TXN_C_002459,2025-12-11 05:09:00,BESCOM ELECTRICITY BILL,Monthly home electricity utility power bill ref:69614,4553.99,debit,UPI,EXPENSE,Bills & Utilities,BESCOM ELECTRICITY BILL,monthly home electricity utility power bill,BESCOM ELECTRICITY BILL monthly home electricity utility power bill,8.423978614301967,EXPENSE::Bills & Utilities
TXN_C_002460,2025-07-06 22:17:00,BILLDESK-RAPIDO BIKE TAXI RIDE,Quick metro station last-mile commute,211.11,debit,Paytm,EXPENSE,Transport,BILLDESK RAPIDO BIKE TAXI RIDE,quick metro station last mile commute,BILLDESK RAPIDO BIKE TAXI RIDE quick metro station last mile commute,5.357105008031125,EXPENSE::Transport
TXN_C_002461,2025-12-14 04:58:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet ref:79707,3555.03,transfer,UPI,TRANSFER,Other Transfer,PAYTM WALLET TOPUP LOAD,money transfer from bank account to wallet,PAYTM WALLET TOPUP LOAD money transfer from bank account to wallet,8.176400033043652,TRANSFER::Other Transfer
TXN_C_002462,2025-10-21 10:46:00,ZERODHA BROKING FUND ADD HYD,UPI funds add to Demat trading account,33180.66,transfer,UPI,TRANSFER,Investment,ZERODHA BROKING FUND ADD HYD,upi funds add to demat trading account,ZERODHA BROKING FUND ADD HYD upi funds add to demat trading account,10.409752592631607,TRANSFER::Investment
TXN_C_002463,2025-07-28 05:15:00,BILLDESK-INDIGO AIRLINES TICKETS,Direct domestic airfare booking,4984.06,debit,UPI,EXPENSE,Travel,BILLDESK INDIGO AIRLINES TICKETS,direct domestic airfare booking,BILLDESK INDIGO AIRLINES TICKETS direct domestic airfare booking,8.51420071843183,EXPENSE::Travel
TXN_C_002464,2025-10-01 09:01:00,MAX HEALTHCARE CLINIC DOCTOR,Outpatient specialist doctor consultation ref:60379,832.61,debit,UPI,EXPENSE,Healthcare,MAX HEALTHCARE CLINIC DOCTOR,outpatient specialist doctor consultation,MAX HEALTHCARE CLINIC DOCTOR outpatient specialist doctor consultation,6.725765667088377,EXPENSE::Healthcare
TXN_C_002465,2025-07-18 16:25:00,MAKEMYTRIP INDIA FLIGHTS,Roundtrip domestic airline tickets flight,7929.68,debit,Credit Card,EXPENSE,Travel,MAKEMYTRIP INDIA FLIGHTS,roundtrip domestic airline tickets flight,MAKEMYTRIP INDIA FLIGHTS roundtrip domestic airline tickets flight,8.978494061267805,EXPENSE::Travel
TXN_C_002466,2025-01-05 11:02:00,SWIGGY INSTAMART GROCERY DELHI,Pantry staples oil wheat dal spices ref:61879,1302.57,debit,UPI,EXPENSE,Groceries,SWIGGY INSTAMART GROCERY DELHI,pantry staples oil wheat dal spices,SWIGGY INSTAMART GROCERY DELHI pantry staples oil wheat dal spices,7.172861933504367,EXPENSE::Groceries
TXN_C_002467,2025-10-28 03:00:00,IHMCL FASTAG TOLL PLAZA HYD,National highway automated toll deduction ref:11050,554.72,debit,Auto Debit,EXPENSE,Transport,IHMCL FASTAG TOLL PLAZA HYD,national highway automated toll deduction,IHMCL FASTAG TOLL PLAZA HYD national highway automated toll deduction,6.320264570280661,EXPENSE::Transport
TXN_C_002468,2025-03-15 11:08:00,UPI-RAZORPAY MERCHANT SETTLEMENT,Freelance software contract invoice ref:41097,65044.85,credit,UPI,INCOME,Freelance,UPI RAZORPAY MERCHANT SETTLEMENT,freelance software contract invoice,UPI RAZORPAY MERCHANT SETTLEMENT freelance software contract invoice,11.082847684826362,INCOME::Freelance
TXN_C_002469,2025-07-09 18:29:00,POS JIO FIBER BROADBAND RECHARGE,Prepaid unlimited home internet recharge,675.04,debit,JioMoney,EXPENSE,Bills & Utilities,JIO FIBER BROADBAND RECHARGE,prepaid unlimited home internet recharge,JIO FIBER BROADBAND RECHARGE prepaid unlimited home internet recharge,6.516252245890027,EXPENSE::Bills & Utilities
TXN_C_002470,2025-01-22 01:39:00,NOBROKER RENTPAY TO LANDLORD,Monthly 2BHK residential flat house rent,53674.56,debit,Bank Transfer,EXPENSE,Rent & Housing,NOBROKER RENTPAY TO LANDLORD,monthly 2bhk residential flat house rent,NOBROKER RENTPAY TO LANDLORD monthly 2bhk residential flat house rent,10.890713055855109,EXPENSE::Rent & Housing
TXN_C_002471,2025-09-10 09:42:00,DMART AVENUE SUPERMARTS STORE,In-store discounted FMCG household groceries,7147.51,debit,UPI,EXPENSE,Groceries,DMART AVENUE SUPERMARTS STORE,in store discounted fmcg household groceries,DMART AVENUE SUPERMARTS STORE in store discounted fmcg household groceries,8.874659222363114,EXPENSE::Groceries
TXN_C_002472,2025-06-13 09:47:00,HDFC BANK ATM WITHDRAWAL,Self cash withdrawal from ATM outlet,3604.18,transfer,Debit Card,TRANSFER,Cash Withdrawal,HDFC BANK ATM WITHDRAWAL,self cash withdrawal from atm outlet,HDFC BANK ATM WITHDRAWAL self cash withdrawal from atm outlet,8.190126979124429,TRANSFER::Cash Withdrawal
TXN_C_002473,2025-03-03 22:35:00,HDFC FIXED DEPOSIT CREATE BANGALORE,Term deposit lock-in placement for 1 year ref:12135,66755.95,transfer,Net Banking,TRANSFER,Savings,HDFC FIXED DEPOSIT CREATE BANGALORE,term deposit lock in placement for 1 year,HDFC FIXED DEPOSIT CREATE BANGALORE term deposit lock in placement for 1 year,11.108813690692587,TRANSFER::Savings
TXN_C_002474,2025-07-23 12:10:00,LIC OF INDIA LIFE POLICY PREM,Quarterly life insurance policy premium ref:47092,12026.11,debit,Net Banking,EXPENSE,Insurance,LIC OF INDIA LIFE POLICY PREM,quarterly life insurance policy premium,LIC OF INDIA LIFE POLICY PREM quarterly life insurance policy premium,9.39491854735676,EXPENSE::Insurance
TXN_C_002475,2025-06-11 22:26:00,SOCIETY MAINTENANCE CHARGES BANGALORE,Monthly gated community maintenance water,5217.77,debit,Net Banking,EXPENSE,Rent & Housing,SOCIETY MAINTENANCE CHARGES BANGALORE,monthly gated community maintenance water,SOCIETY MAINTENANCE CHARGES BANGALORE monthly gated community maintenance water,8.560017020927152,EXPENSE::Rent & Housing
TXN_C_002476,2025-08-05 00:28:00,CRED-CRED HDFC CARD BILL PAY HYD,Monthly credit card outstanding bill payment,16348.27,transfer,UPI,TRANSFER,Credit Card Payment,CRED CRED HDFC CARD BILL PAY HYD,monthly credit card outstanding bill payment,CRED CRED HDFC CARD BILL PAY HYD monthly credit card outstanding bill payment,9.70193852701059,TRANSFER::Credit Card Payment
TXN_C_002477,2025-07-27 00:08:00,STARBUCKS COFFEE CONNAUGHT PL,Cappuccino and classic cold coffee,881.26,debit,UPI,EXPENSE,Food,STARBUCKS COFFEE CONNAUGHT PL,cappuccino and classic cold coffee,STARBUCKS COFFEE CONNAUGHT PL cappuccino and classic cold coffee,6.782486797146853,EXPENSE::Food
TXN_C_002478,2025-12-15 00:04:00,ICICI CREDIT CARD ANNUAL FEE PUNE,Annual credit card membership charges ref:59081,3364.68,debit,Statement Debit,EXPENSE,Fees & Charges,ICICI CREDIT CARD ANNUAL FEE PUNE,annual credit card membership charges,ICICI CREDIT CARD ANNUAL FEE PUNE annual credit card membership charges,8.121385301901109,EXPENSE::Fees & Charges
TXN_C_002479,2025-06-11 13:03:00,ZOMATO FOOD ORDER #49102,Weekend lunch food delivery burger pizza ref:75149,1498.16,debit,Credit Card,EXPENSE,Food,ZOMATO FOOD ORDER,weekend lunch food delivery burger pizza,ZOMATO FOOD ORDER weekend lunch food delivery burger pizza,7.312660230231738,EXPENSE::Food
TXN_C_002480,2025-10-30 10:19:00,URBAN COMPANY PLUMBER CARPENTER MUMBAI,Home tap repair carpentry maintenance ref:19837,612.99,debit,Cash,EXPENSE,Other Expense,URBAN COMPANY PLUMBER CARPENTER MUMBAI,home tap repair carpentry maintenance,URBAN COMPANY PLUMBER CARPENTER MUMBAI home tap repair carpentry maintenance,6.419978641369562,EXPENSE::Other Expense
TXN_C_002481,2025-02-19 21:51:00,CRED-DMART AVENUE SUPERMARTS,In-store discounted FMCG household groceries,3867.18,debit,UPI,EXPENSE,Groceries,CRED DMART AVENUE SUPERMARTS,in store discounted fmcg household groceries,CRED DMART AVENUE SUPERMARTS in store discounted fmcg household groceries,8.260539391167786,EXPENSE::Groceries
TXN_C_002482,2025-08-24 03:36:00,KITE ZERODHA EQUITY BUY,Stocks portfolio investment purchase,17327.26,transfer,UPI,TRANSFER,Investment,KITE ZERODHA EQUITY BUY,stocks portfolio investment purchase,KITE ZERODHA EQUITY BUY stocks portfolio investment purchase,9.76009397374501,TRANSFER::Investment
TXN_C_002483,2025-10-25 06:27:00,HDFC BANK ATM WITHDRAWAL,Self cash withdrawal from ATM outlet,14651.59,transfer,Debit Card,TRANSFER,Cash Withdrawal,HDFC BANK ATM WITHDRAWAL,self cash withdrawal from atm outlet,HDFC BANK ATM WITHDRAWAL self cash withdrawal from atm outlet,9.592372390628256,TRANSFER::Cash Withdrawal
TXN_C_002484,2025-09-11 08:40:00,CHAI POINT CYBER CITY,Ginger tea samosa and banana cake ref:52240,272.64,debit,Paytm,EXPENSE,Food,CHAI POINT CYBER CITY,ginger tea samosa and banana cake,CHAI POINT CYBER CITY ginger tea samosa and banana cake,5.611813373892797,EXPENSE::Food
TXN_C_002485,2025-12-22 15:54:00,BHARAT PETROLEUM BPCL BUNKER STORE,Automobile unleaded petrol fillup ref:34344,5867.56,debit,UPI,EXPENSE,Fuel,BHARAT PETROLEUM BPCL BUNKER STORE,automobile unleaded petrol fillup,BHARAT PETROLEUM BPCL BUNKER STORE automobile unleaded petrol fillup,8.677364567565617,EXPENSE::Fuel
TXN_C_002486,2025-04-06 05:01:00,PAYTM WALLET TOPUP LOAD,Money transfer from bank account to wallet,951.18,transfer,Debit Card,TRANSFER,Other Transfer,PAYTM WALLET TOPUP LOAD,money transfer from bank account to wallet,PAYTM WALLET TOPUP LOAD money transfer from bank account to wallet,6.8587540925490735,TRANSFER::Other Transfer
TXN_C_002487,2025-09-03 06:50:00,AIRTEL PREPAID/POSTPAID BILL MUMBAI,Mobile recharge and 5G family plan,842.33,debit,Credit Card,EXPENSE,Bills & Utilities,AIRTEL PREPAID POSTPAID BILL MUMBAI,mobile recharge and 5g family plan,AIRTEL PREPAID POSTPAID BILL MUMBAI mobile recharge and 5g family plan,6.737358340476475,EXPENSE::Bills & Utilities
